        0	1500	2400	         0	0
0.00700036	1500	2400	         0	9.23001e-07
0.0140007	1500	2400	         0	3.79629e-06
0.0210011	1500	2400	         0	8.78205e-06
0.0280014	1500	2400	         0	1.60504e-05
0.0350018	1500	2400	         0	2.57795e-05
0.0420021	1500	2400	         0	3.81561e-05
0.0490025	1500	2400	         0	5.33755e-05
0.0560029	1500	2400	         0	7.16419e-05
0.0630032	1500	2400	         0	9.3169e-05
0.0700036	1500	2400	         0	0.00011818
0.0770039	1500	2400	         0	0.000146907
0.0840043	1500	2400	         0	0.000179594
0.0910046	1500	2400	         0	0.000216493
 0.098005	1500	2400	         0	0.000257869
 0.105005	1500	2400	         0	0.000303997
 0.112006	1500	2400	         0	0.000355163
 0.119006	1500	2400	         0	0.000411665
 0.126006	1500	2400	         0	0.000473814
 0.133007	1500	2400	         0	0.00054193
 0.140007	1500	2400	         0	0.000616349
 0.147007	1500	2400	         0	0.000697419
 0.154008	1500	2400	         0	0.0007855
 0.161008	1500	2400	         0	0.000880967
 0.168009	1500	2400	         0	0.000984208
 0.175009	1500	2400	         0	0.00109563
 0.182009	1500	2400	         0	0.00121564
  0.18901	1500	2400	         0	0.00134468
  0.19601	1500	2400	         0	0.00148319
  0.20301	1500	2400	         0	0.00163164
 0.210011	1500	2400	         0	0.00179051
 0.217011	1500	2400	         0	0.00196029
 0.224011	1500	2400	         0	0.00214149
 0.231012	1500	2400	         0	0.00233465
 0.238012	1500	2400	         0	0.00254031
 0.245012	1500	2400	         0	0.00275904
 0.252013	1500	2400	         0	0.00299141
 0.259013	1500	2400	         0	0.00323804
 0.266014	1500	2400	         0	0.00349954
 0.273014	1500	2400	         0	0.00377654
 0.280014	1500	2400	         0	0.00406972
 0.287015	1500	2400	         0	0.00437975
 0.294015	1500	2400	         0	0.00470733
 0.301015	1500	2400	         0	0.00505318
 0.308016	1500	2400	         0	0.00541805
 0.315016	1500	2400	         0	0.00580269
 0.322016	1500	2400	         0	0.00620789
 0.329017	1500	2400	         0	0.00663446
 0.336017	1500	2400	         0	0.00708323
 0.343017	1500	2400	         0	0.00755505
 0.350018	1500	2400	         0	0.0080508
 0.357018	1500	2400	         0	0.00857138
 0.364019	1500	2400	         0	0.00911772
 0.371019	1500	2400	         0	0.00969075
 0.378019	1500	2400	         0	0.0102915
  0.38502	1500	2400	         0	0.0109208
  0.39202	1500	2400	         0	0.0115799
  0.39902	1500	2400	         0	0.0122697
 0.406021	1500	2400	         0	0.0129913
 0.413021	1500	2400	         0	0.0137459
 0.420021	1500	2400	         0	0.0145345
 0.427022	1500	2400	         0	0.0153583
 0.434022	1500	2400	         0	0.0162184
 0.441022	1500	2400	         0	0.0171162
 0.448023	1500	2400	         0	0.0180528
 0.455023	1500	2400	         0	0.0190295
 0.462024	1500	2400	         0	0.0200475
 0.469024	1500	2400	         0	0.0211083
 0.476024	1500	2400	         0	0.0222131
 0.483025	1500	2400	         0	0.0233633
 0.490025	1500	2400	         0	0.0245603
 0.497025	1500	2400	         0	0.0258057
 0.504026	1500	2400	         0	0.0271007
 0.511026	1500	2400	         0	0.028447
 0.518026	1500	2400	         0	0.029846
 0.525027	1500	2400	         0	0.0312993
 0.532027	1500	2400	         0	0.0328086
 0.539027	1500	2400	         0	0.0343753
 0.546028	1500	2400	         0	0.0360011
 0.553028	1500	2400	         0	0.0376878
 0.560029	1500	2400	         0	0.0394369
 0.567029	1500	2400	         0	0.0412503
 0.574029	1500	2400	         0	0.0431298
  0.58103	1500	2400	         0	0.045077
  0.58803	1500	2400	         0	0.0470938
  0.59503	1500	2400	         0	0.0491821
 0.602031	1500	2400	         0	0.0513438
 0.609031	1500	2400	         0	0.0535807
 0.616031	1500	2400	         0	0.0558948
 0.623032	1500	2400	         0	0.0582881
 0.630032	1500	2400	         0	0.0607626
 0.637032	1500	2400	         0	0.0633203
 0.644033	1500	2400	         0	0.0659632
 0.651033	1500	2400	         0	0.0686935
 0.658034	1500	2400	         0	0.0715132
 0.665034	1500	2400	         0	0.0744246
 0.672034	1500	2400	         0	0.0774297
 0.679035	1500	2400	         0	0.0805308
 0.686035	1500	2400	         0	0.0837301
 0.693035	1500	2400	         0	0.0870298
 0.700036	1500	2400	         0	0.0904322
 0.707036	1500	2400	         0	0.0939396
 0.714036	1500	2400	         0	0.0975544
 0.721037	1500	2400	         0	0.101279
 0.728037	1500	2400	         0	0.105115
 0.735037	1500	2400	         0	0.109066
 0.742038	1500	2400	         0	0.113134
 0.749038	1500	2400	         0	0.117322
 0.756039	1500	2400	         0	0.121631
 0.763039	1500	2400	         0	0.126064
 0.770039	1500	2400	         0	0.130624
  0.77704	1500	2400	         0	0.135314
  0.78404	1500	2400	         0	0.140135
  0.79104	1500	2400	         0	0.145091
 0.798041	1500	2400	         0	0.150183
 0.805041	1500	2400	         0	0.155416
 0.812041	1500	2400	         0	0.16079
 0.819042	1500	2400	         0	0.16631
 0.826042	1500	2400	         0	0.171977
 0.833042	1500	2400	         0	0.177794
 0.840043	1500	2400	         0	0.183764
 0.847043	1500	2400	         0	0.189889
 0.854044	1500	2400	         0	0.196172
 0.861044	1500	2400	         0	0.202616
 0.868044	1500	2400	         0	0.209224
 0.875045	1500	2400	         0	0.215998
 0.882045	1500	2400	         0	0.222941
 0.889045	1500	2400	         0	0.230056
 0.896046	1500	2400	         0	0.237344
 0.903046	1500	2400	         0	0.24481
 0.910046	1500	2400	         0	0.252456
 0.917047	1500	2400	         0	0.260284
 0.924047	1500	2400	         0	0.268297
 0.931047	1500	2400	         0	0.276499
 0.938048	1500	2400	         0	0.28489
 0.945048	1500	2400	         0	0.293475
 0.952049	1500	2400	         0	0.302256
 0.959049	1500	2400	         0	0.311235
 0.966049	1500	2400	         0	0.320416
  0.97305	1500	2400	         0	0.3298
  0.98005	1500	2400	         0	0.339391
  0.98705	1500	2400	         0	0.349191
 0.994051	1500	2400	         0	0.359203
  1.00105	1500	2400	         0	0.369429
  1.00805	1500	2400	         0	0.379871
  1.01505	1500	2400	         0	0.390533
  1.02205	1500	2400	         0	0.401416
  1.02905	1500	2400	         0	0.412524
  1.03605	1500	2400	         0	0.423858
  1.04305	1500	2400	         0	0.435421
  1.05005	1500	2400	         0	0.447215
  1.05705	1500	2400	         0	0.459243
  1.06405	1500	2400	         0	0.471507
  1.07105	1500	2400	         0	0.484009
  1.07805	1500	2400	         0	0.496751
  1.08506	1500	2400	         0	0.509736
  1.09206	1500	2400	         0	0.522966
  1.09906	1500	2400	         0	0.536442
  1.10606	1500	2400	         0	0.550167
  1.11306	1500	2400	         0	0.564143
  1.12006	1500	2400	         0	0.578371
  1.12706	1500	2400	         0	0.592853
  1.13406	1500	2400	         0	0.607592
  1.14106	1500	2400	         0	0.622589
  1.14806	1500	2400	         0	0.637845
  1.15506	1500	2400	         0	0.653363
  1.16206	1500	2400	         0	0.669143
  1.16906	1500	2400	         0	0.685188
  1.17606	1500	2400	         0	0.701498
  1.18306	1500	2400	         0	0.718075
  1.19006	1500	2400	         0	0.73492
  1.19706	1500	2400	         0	0.752035
  1.20406	1500	2400	         0	0.769421
  1.21106	1500	2400	         0	0.787078
  1.21806	1500	2400	         0	0.805007
  1.22506	1500	2400	         0	0.82321
  1.23206	1500	2400	         0	0.841686
  1.23906	1500	2400	         0	0.860438
  1.24606	1500	2400	         0	0.879465
  1.25306	1500	2400	         0	0.898768
  1.26006	1500	2400	         0	0.918348
  1.26706	1500	2400	         0	0.938204
  1.27406	1500	2400	         0	0.958336
  1.28107	1500	2400	         0	0.978746
  1.28807	1500	2400	         0	0.999433
  1.29507	1500	2400	         0	1.0204
  1.30207	1500	2400	         0	1.04164
  1.30907	1500	2400	         0	1.06315
  1.31607	1500	2400	         0	1.08495
  1.32307	1500	2400	         0	1.10702
  1.33007	1500	2400	         0	1.12936
  1.33707	1500	2400	         0	1.15198
  1.34407	1500	2400	         0	1.17487
  1.35107	1500	2400	         0	1.19803
  1.35807	1500	2400	         0	1.22147
  1.36507	1500	2400	         0	1.24517
  1.37207	1500	2400	         0	1.26915
  1.37907	1500	2400	         0	1.29339
  1.38607	1500	2400	         0	1.3179
  1.39307	1500	2400	         0	1.34267
  1.40007	1500	2400	         0	1.3677
  1.40707	1500	2400	         0	1.393
  1.41407	1500	2400	         0	1.41855
  1.42107	1500	2400	         0	1.44436
  1.42807	1500	2400	         0	1.47042
  1.43507	1500	2400	         0	1.49674
  1.44207	1500	2400	         0	1.5233
  1.44907	1500	2400	         0	1.55012
  1.45607	1500	2400	         0	1.57717
  1.46307	1500	2400	         0	1.60447
  1.47007	1500	2400	         0	1.632
  1.47708	1500	2400	         0	1.65977
  1.48408	1500	2400	         0	1.68777
  1.49108	1500	2400	         0	1.71599
  1.49808	1500	2400	         0	1.74445
  1.50508	1500	2400	         0	1.77312
  1.51208	1500	2400	         0	1.802
  1.51908	1500	2400	         0	1.83111
  1.52608	1500	2400	         0	1.86042
  1.53308	1500	2400	         0	1.88993
  1.54008	1500	2400	         0	1.91964
  1.54708	1500	2400	         0	1.94955
  1.55408	1500	2400	         0	1.97965
  1.56108	1500	2400	         0	2.00994
  1.56808	1500	2400	         0	2.04041
  1.57508	1500	2400	         0	2.07105
  1.58208	1500	2400	         0	2.10187
  1.58908	1500	2400	         0	2.13285
  1.59608	1500	2400	         0	2.16399
  1.60308	1500	2400	         0	2.19528
  1.61008	1500	2400	         0	2.22673
  1.61708	1500	2400	         0	2.25832
  1.62408	1500	2400	         0	2.29005
  1.63108	1500	2400	         0	2.32191
  1.63808	1500	2400	         0	2.35389
  1.64508	1500	2400	         0	2.386
  1.65208	1500	2400	         0	2.41822
  1.65908	1500	2400	         0	2.45054
  1.66608	1500	2400	         0	2.48297
  1.67309	1500	2400	         0	2.51549
  1.68009	1500	2400	         0	2.54809
  1.68709	1500	2400	         0	2.58078
  1.69409	1500	2400	         0	2.61354
  1.70109	1500	2400	         0	2.64636
  1.70809	1500	2400	         0	2.67925
  1.71509	1500	2400	         0	2.71218
  1.72209	1500	2400	         0	2.74516
  1.72909	1500	2400	         0	2.77818
  1.73609	1500	2400	         0	2.81122
  1.74309	1500	2400	         0	2.84429
  1.75009	1500	2400	         0	2.87737
  1.75709	1500	2400	         0	2.91046
  1.76409	1500	2400	         0	2.94355
  1.77109	1500	2400	         0	2.97663
  1.77809	1500	2400	         0	3.00969
  1.78509	1500	2400	         0	3.04272
  1.79209	1500	2400	         0	3.07573
  1.79909	1500	2400	         0	3.10869
  1.80609	1500	2400	         0	3.1416
  1.81309	1500	2400	         0	3.17445
  1.82009	1500	2400	         0	3.20723
  1.82709	1500	2400	         0	3.23994
  1.83409	1500	2400	         0	3.27257
  1.84109	1500	2400	         0	3.30511
  1.84809	1500	2400	         0	3.33754
  1.85509	1500	2400	         0	3.36987
  1.86209	1500	2400	         0	3.40208
   1.8691	1500	2400	         0	3.43416
   1.8761	1500	2400	         0	3.46611
   1.8831	1500	2400	         0	3.49792
   1.8901	1500	2400	         0	3.52957
   1.8971	1500	2400	         0	3.56107
   1.9041	1500	2400	         0	3.59239
   1.9111	1500	2400	         0	3.62354
   1.9181	1500	2400	         0	3.6545
   1.9251	1500	2400	         0	3.68527
   1.9321	1500	2400	         0	3.71583
   1.9391	1500	2400	         0	3.74618
   1.9461	1500	2400	         0	3.77632
   1.9531	1500	2400	         0	3.80622
   1.9601	1500	2400	         0	3.83588
   1.9671	1500	2400	         0	3.8653
   1.9741	1500	2400	         0	3.89446
   1.9811	1500	2400	         0	3.92336
   1.9881	1500	2400	         0	3.95199
   1.9951	1500	2400	         0	3.98034
   2.0021	1500	2400	         0	4.0084
   2.0091	1500	2400	         0	4.03616
   2.0161	1500	2400	         0	4.06362
   2.0231	1500	2400	         0	4.09076
   2.0301	1500	2400	         0	4.11759
   2.0371	1500	2400	         0	4.14408
   2.0441	1500	2400	         0	4.17024
   2.0511	1500	2400	         0	4.19606
   2.0581	1500	2400	         0	4.22152
  2.06511	1500	2400	         0	4.24662
  2.07211	1500	2400	         0	4.27136
  2.07911	1500	2400	         0	4.29572
  2.08611	1500	2400	         0	4.31969
  2.09311	1500	2400	         0	4.34328
  2.10011	1500	2400	         0	4.36647
  2.10711	1500	2400	         0	4.38926
  2.11411	1500	2400	         0	4.41163
  2.12111	1500	2400	         0	4.43359
  2.12811	1500	2400	         0	4.45513
  2.13511	1500	2400	         0	4.47623
  2.14211	1500	2400	         0	4.49689
  2.14911	1500	2400	         0	4.51712
  2.15611	1500	2400	         0	4.53689
  2.16311	1500	2400	         0	4.5562
  2.17011	1500	2400	         0	4.57505
  2.17711	1500	2400	         0	4.59344
  2.18411	1500	2400	         0	4.61135
  2.19111	1500	2400	         0	4.62879
  2.19811	1500	2400	         0	4.64573
  2.20511	1500	2400	         0	4.66219
  2.21211	1500	2400	         0	4.67816
  2.21911	1500	2400	         0	4.69362
  2.22611	1500	2400	         0	4.70858
  2.23311	1500	2400	         0	4.72304
  2.24011	1500	2400	         0	4.73698
  2.24711	1500	2400	         0	4.7504
  2.25411	1500	2400	         0	4.7633
  2.26112	1500	2400	         0	4.77567
  2.26812	1500	2400	         0	4.78752
  2.27512	1500	2400	         0	4.79884
  2.28212	1500	2400	         0	4.80961
  2.28912	1500	2400	         0	4.81985
  2.29612	1500	2400	         0	4.82955
  2.30312	1500	2400	         0	4.8387
  2.31012	1500	2400	         0	4.84731
  2.31712	1500	2400	         0	4.85537
  2.32412	1500	2400	         0	4.86287
  2.33112	1500	2400	         0	4.86982
  2.33812	1500	2400	         0	4.87621
  2.34512	1500	2400	         0	4.88205
  2.35212	1500	2400	         0	4.88733
  2.35912	1500	2400	         0	4.89204
  2.36612	1500	2400	         0	4.8962
  2.37312	1500	2400	         0	4.89979
  2.38012	1500	2400	         0	4.90282
  2.38712	1500	2400	         0	4.90529
  2.39412	1500	2400	         0	4.90719
  2.40112	1500	2400	         0	4.90852
  2.40812	1500	2400	         0	4.9093
  2.41512	1500	2400	         0	4.90951
  2.42212	1500	2400	         0	4.90915
  2.42912	1500	2400	         0	4.90823
  2.43612	1500	2400	         0	4.90675
  2.44312	1500	2400	         0	4.90471
  2.45012	1500	2400	         0	4.90211
  2.45713	1500	2400	         0	4.89895
  2.46413	1500	2400	         0	4.89523
  2.47113	1500	2400	         0	4.89096
  2.47813	1500	2400	         0	4.88613
  2.48513	1500	2400	         0	4.88075
  2.49213	1500	2400	         0	4.87482
  2.49913	1500	2400	         0	4.86835
  2.50613	1500	2400	         0	4.86133
  2.51313	1500	2400	         0	4.85377
  2.52013	1500	2400	         0	4.84567
  2.52713	1500	2400	         0	4.83704
  2.53413	1500	2400	         0	4.82787
  2.54113	1500	2400	         0	4.81818
  2.54813	1500	2400	         0	4.80796
  2.55513	1500	2400	         0	4.79722
  2.56213	1500	2400	         0	4.78596
  2.56913	1500	2400	         0	4.77419
  2.57613	1500	2400	         0	4.76192
